label,clean_text
ham,E ADMIN BUILDING MIGHT B SLIGHTLY EARLIER CALL U REACHING
ham,FYI USF SWING ROOM WHENEVER
ham,CALL LT GT MIN THATS OK
ham,UMMMMMAAH MANY MANY HAPPY RETURNS DAY DEAR SWEET HEART HAPPY BIRTHDAY DEAR
ham,HOME WORK MEH
ham,ANYTHING VALUABLE 2 SITUATIONS FIRST GETTING SECOND LOOSING
ham,MARK TAKING FOREVER PICK PRESCRIPTION PAIN COMING BACK
ham,UR PAPER
ham,GOT SMALLER CAPACITY ONE QUITE EX
spam,CHECK CHOOSE BABE VIDEOS SMS SHSEX NETUN FGKSLPOPW FGKSLPO
ham,IM GOOD THINKING
spam,U R WINNER U AVE SPECIALLY SELECTED 2 RECEIVE 1000 CASH 4 HOLIDAY FLIGHTS INC SPEAK LIVE OPERATOR 2 CLAIM 0871277810710P MIN 18
ham,
ham,THOUGHT BOUT DRINK TAP SPILE SEVEN PUB GAS ST BROAD ST CANAL OK
ham,GOING SLEEP TIRED TRAVEL
ham,HAHA THINKIN
ham,YUP GIVING PROBLEMS MAYB JUS LEAVE
ham,LOL TRYING MAKE DAY LITTLE INTERESTING
ham,LONG GET REPLY DEFER ADMISSION TIL NEXT SEMESTER
ham,WORD CHECKMATE CHESS COMES PERSIAN PHRASE SHAH MAAT MEANS KING DEAD GOODMORNING GOOD DAY
ham,PO DE NEED JOB AHA
ham,RATS HEY U EVER VOTE NEXT THEMES
spam,NEW MOBILES 2004 MUST GO TXT NOKIA 89545 COLLECT TODAY 1 WWW 4 TC BIZ 2OPTOUT 087187262701 50GBP MTMSG18 TXTAUCTION
ham,HOPE PEE BURNS TONITE
ham,OH RITE WELL IM BEST MATE PETE WENT 4 WEEK 2GEVA LONGER WEEK
ham,YAY WAIT PARTY TOGETHER
ham,PHOTOSHOP MAKES COMPUTER SHUT
ham,BOYS MADE FUN TODAY OK PROBLEM SENT ONE MESSAGE FUN
ham,ONE ISSUES CALIFORNIA OKAY SNOW MANAGEABLE
spam,PRIVATE 2003 ACCOUNT STATEMENT SHOWS 800 UN REDEEMED POINTS CALL 08715203652 IDENTIFIER CODE 42810 EXPIRES 29 10 0
ham,HMMM MAYB TRY E SHOPPIN AREA ONE FORGOT E NAME HOTEL
ham,AWESOME GONNA SOON LATER TONIGHT
ham,NEED DETAILS ONLINE JOB
spam,VALUED VODAFONE CUSTOMER COMPUTER PICKED WIN 150 PRIZE COLLECT EASY CALL 09061743386
ham,MISSING PRAY INSHAH ALLAH
ham,PLS HELP TELL ASHLEY CANT FIND NUMBER OH
ham,ESCAPE THEATRE GOING WATCH KAVALAN MINUTES
ham,INCREASE CHANCE WINNING
ham,EITHER WAY WORKS LT GT YEARS OLD HOPE DOESNT BOTHER
ham,MAYBE FIND SOMETHING ELSE INSTEAD
ham,GAIN RIGHTS WIFE DONT DEMAND TRYING HUSBAND LETS SEE
ham,LIKED NEW HOUSE
ham,FINE HOPE ALSO
ham,ALSO NORTH CAROLINA TEXAS ATM WOULD GO GRE SITE PAY TEST RESULTS SENT
ham,U
ham,YES BABY NEED STRETCH OPEN PUSSY
ham,THANKS BOMB DATE PHONE WANTED SAY
ham,OK
ham,HEY GUY KNOW BREATHING NECK GET BUD ANYWAY ABLE GET HALF TRACK USF TONIGHT
ham,RESPONSE ONE POWERFUL WEAPON 2 OCCUPY PLACE OTHERS HEART
ham,NOKIA PHONE LOVLY
spam,FREE MESSAGE THANKS USING AUCTION SUBSCRIPTION SERVICE 18 150P MSGRCVD 2 SKIP AUCTION TXT 2 UNSUBSCRIBE TXT STOP CUSTOMERCARE 08718726270
spam,BORED HOUSEWIVES CHAT N DATE 0871750 77 11 BT NATIONAL RATE 10P MIN LANDLINES
ham,SORRY DA TODAY WONT COME PLAY DRIVING CLAS
ham,REALLY SORRY LIT HAIR FIRE
ham,OH SHIT THOUGHT TRIP LOOOOOOOL MAKES MUCH SENSE GRINS SOFA REFERENCE SLEEP COUCH LINK SENT WENT TRIP OH BABE GO CELEBRATION RENTS
ham,OKEY DOKEY SWASHBUCKLING STUFF OH
ham,WATCHING CARTOON LISTENING MUSIC AMP EVE GO TEMPLE AMP CHURCH U
ham,1 TENSION FACE 2 SMILING FACE 3 WASTE FACE 4 INNOCENT FACE 5 TERROR FACE 6 CRUEL FACE 7 ROMANTIC FACE 8 LOVABLE FACE 9 DECENT FACE LT GT JOKER FACE
ham,DIP CELL DEAD COMING U BETTER RESPOND ELSE SHALL COME BACK
ham,WELL KNOW MEAN TEXTING
ham,HI DIS YIJUE WOULD HAPPY WORK WIF GEK1510
ham,LOL OOPS SORRY FUN
ham,WAT HAPPENED CRUISE THING
ham,KNOW DAT FEELIN PETE WULD GET EM NUTHER PLACE NUTHER TIME MAYB
spam,LYRICALLADIE 21 F INVITING FRIEND REPLY YES 910 910 SEE WWW SMS AC U HMMROSS STOP SEND STOP FRND 62468
ham,WORLD HAPPIEST FRNDS NEVER CHARACTERS DEY BEST UNDERSTANDING DIFFERENCES
spam,1 POLYPHONIC TONE 4 UR MOB EVERY WEEK TXT PT2 87575 1ST TONE FREE GET TXTIN TELL UR FRIENDS 150P TONE 16 REPLY HL 4INFO
ham,YEAH OPEN CHAT CLICK FRIEND LISTS MAKE LIST EASY PIE
ham,ALRIGHT TYLER GOT MINOR CRISIS HOME SOONER THOUGHT ASAP
ham,PICK
ham,USUAL U CALL ARD 10 SMTH
ham,NEW THEORY ARGUMENT WINS SITUATION LOSES PERSON DONT ARGUE UR FRIENDS KICK AMP SAY ALWAYS CORRECT
ham,MANY THINGS ANTIBIOTIC USED CHEST ABDOMEN GYNAE INFECTIONS EVEN BONE INFECTIONS
ham,POOR GIRL GO ONE DAY LMAO
ham,6TIMES
spam,TODAYS VODAFONE NUMBERS ENDING 4882 SELECTED RECEIVE 350 AWARD NUMBER MATCHES CALL 09064019014 RECEIVE 350 AWARD
ham,PLS MAKE NOTE EXPOSED ALSO FIND SCHOOL ANYONE ELSE VOMITING DOG CAT HOUSE LET KNOW LATER
ham,JAPANESE PROVERB ONE U NONE U MUST INDIAN VERSION ONE LET NONE LEAVE FINALLY KERALA VERSION ONE STOP NONE MAKE STRIKE
ham,SOUNDS LIKE COULD LOT TIME SPENT CHASTITY DEVICE BOY GRINS TAKE BEATINGS LIKE GOOD DOG GOING LOUNGE NICE LONG BATH
ham,WORSE USES HALF WAY STOPS BETTER COMPLETE
ham,MISERABLE TELL U SIDE EFFECTS BIRTH CONTROL MASSIVE GUT WRENCHING CRAMPS FIRST 2 MONTHS SLEEP LAST NIGHT
ham,SEND NEW NUMBER
ham,CONVEY REGARDS
spam,WANT LATEST VIDEO HANDSET 750 ANYTIME NETWORK MINS HALF PRICE LINE RENTAL REPLY CALL 08000930705 DELIVERY TOMORROW
ham,2 HALF YEARS MISSED FRIENDSHIP
ham,CANT PICK PHONE RIGHT PLS SEND MESSAGE
ham,OH FUCK SAKE LIKE TALLAHASSEE
ham,HAHA FIRST PERSON GONNA ASK
spam,OU GUARANTEED LATEST NOKIA PHONE 40GB IPOD MP3 PLAYER 500 PRIZE TXT WORD COLLECT 83355 IBHLTD LDNW15H 150P MTMSGRCVD18
ham,TAKA LOR WAT TIME U WAN 2 COME N LOOK 4 US
spam,FREE POLYPHONIC RINGTONE TEXT SUPER 87131 GET FREE POLY TONE WEEK 16 SN POBOX202 NR31 7ZS SUBSCRIPTION 450PW
ham,REACHING ANOTHER 2 STOPS
ham,MEAN POST WROTE LIKE MANY TIMES RITTEN STUFF LET SIT FEELING TIME ANGRY LEFT HIT SEND STOP CHECKED PHONE GOT CAR SAID SLEEP BORED TIME CLEAN FOLD LAUNDRY ETC LEAST MAKE BED
spam,WARNER VILLAGE 83118 C COLIN FARRELL SWAT WKEND WARNER VILLAGE GET 1 FREE MED POPCORN SHOW MSG TICKET KIOSK VALID 4 7 12 C C KIOSK REPLY SONY 4 MRE FILM OFFERS
ham,COME ONLINE TODAY NIGHT
ham,ANYTHING SPECIAL
ham,SOLIHULL WANT ANYTHING
ham,GOOD DAY
ham,REGRET INFORM U NHS MADE MISTAKE U NEVER ACTUALLY BORN PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED R SORRY 4 INCONVENIENCE
ham,LOVE HOLIDAY MONDAY FEELING EVEN GO DENTISTS HOUR
ham,WAY TIRUPUR
spam,GOAL ARSENAL 4 HENRY 7 V LIVERPOOL 2 HENRY SCORES SIMPLE SHOT 6 YARDS PASS BERGKAMP GIVE ARSENAL 2 GOAL MARGIN 78 MINS
ham,ALREADY GOT FLAKY PARENT SNOT SUPPOSED CHILD JOB SUPPORT PARENT RIDE AGE ANYWAY SUPPOSED SUPPORT HURT UNINTENTIONAL HURT NONETHELESS
ham,TOOK HOOCH WALK TOADAY FELL SPLAT GRAZED KNEES EVERYTHING STAYED HOME SEE TOMORROW
ham,DROPPED EM OMW BACK
spam,2ND TIME TRIED 2 CONTACT U U 750 POUND PRIZE 2 CLAIM EASY CALL 08712101358 10P PER MIN BT NATIONAL RATE
ham,SITTING MU WAITING EVERYONE GET SUITE TAKE SHOWER
ham,CALL SEE FACEBOOK HUH
ham,G SAYS NEVER ANSWER TEXTS CONFIRM DENY
ham,COMMON HEARIN R U WAT R U UR DAY LET ASK U SOMETHING DIFFERENT U SMILE TODAY GUD EVNG
ham,HI DEAR CALL URGNT KNOW WHATS PROBLEM WANT WORK PROBLEM LEAST TELL WATING REPLY
ham,OH YAH NEVER CANCEL LEH HAHA
ham,GO 4 E NORMAL PILATES INTRO
ham,OK LET U NOE LEAVE HOUSE
ham,OH YES LIKE TORTURE WATCHING ENGLAND
ham,WANNA ART
ham,HOPEING PISSED REMEMBER GONE SISTERS SOMETHING
spam,GOT TAKES 2 TAKE PART WRC RALLY OZ U LUCOZADE ENERGY TEXT RALLY LE 61200 25P SEE PACKS LUCOZADE CO UK WRC ITCOULD U
spam,HI SEXYCHAT GIRLS WAITING TEXT TEXT GREAT NIGHT CHATTING SEND STOP STOP SERVICE
ham,GOOD MORNING BOYTOY YUMMY LIPS SEXY BUNS THINK CRAVE NEED
ham,MATCH STARTED INDIA LT GT 2
ham,FREE CALL SIR
ham,HEY WANT ANYTHING BUY
ham,HEY BABE GOING EVER FIGURE GOING NEW YEARS
ham,K K CONGRATULATION
ham,G WANTS KNOW FUCK
ham,CANCELLED YEAH BABY WELL SOUNDS IMPORTANT UNDERSTAND DARLIN GIVE RING LATER FONE LOVE KATE X
ham,TOMARROW WANT GOT COURT LT DECIMAL GT COME BUS STAND 9
ham,GO HOME LIAO ASK DAD PICK 6
ham,OMG MAKE WEDDING CHAPEL FRONTIERVILLE GET GOOD STUFF
ham,EATIN LOR GOIN BACK WORK SOON E MOUNTAIN DEER SHOW HUH WATCH B4 LIAO NICE
ham,CHECK MAIL MAILED VARMA KEPT COPY REGARDING MEMBERSHIP TAKE CARE INSHA ALLAH
ham,WRONG PHONE PHONE ANSWER ONE ASSUME PEOPLE WELL
ham,ANYWAY THINK SECURE ANYTHING LEMME KNOW WANT DRIVE SOUTH CHILL
ham,ALREADY BACK HOME PROBABLY
spam,GREAT NEWS CALL FREEFONE 08006344447 CLAIM GUARANTEED 1000 CASH 2000 GIFT SPEAK LIVE OPERATOR
spam,HI AMY SENDING FREE PHONE NUMBER COUPLE DAYS GIVE ACCESS ADULT PARTIES
ham,BUS WAY CALICUT
ham,HI PROBABLY MUCH FUN GET MESSAGE THOUGHT ID TXT U COS IM BORED JAMES FARTING NIGHT
ham,HI BABY IM SAT BLOODY BUS MO WONT HOME 7 30 WANNA SOMETHIN LATER CALL LATER ORTXT BACK JESS XX
spam,WELCOME SELECT O2 SERVICE ADDED BENEFITS CALL SPECIALLY TRAINED ADVISORS FREE MOBILE DIALLING 402
ham,LOST 4 POUNDS SINCE DOC VISIT LAST WEEK WOOT WOOT GONNA CELEBRATE STUFFING FACE
ham,U COMING BACK 4 DINNER RITE DAD ASK CONFIRM WIF U
ham,MASTERS BUY BB COS SALE BF
ham,AHHHH WOKEN BAD DREAM U THO DONT LIKE U RIGHT DIDNT KNOW ANYTHING COMEDY NIGHT GUESS IM
ham,VIVEK GOT CALL NUMBER
ham,U CALL LUNCH
ham,MEAN LEFT EARLY CHECK COS WORKING 9 6
ham,WANT LT GT RS DA
ham,BIT UR SMILE HPPNSS DROP UR TEAR SORROW PART UR HEART LIFE HEART LIKE MINE WIL CARE U FOREVR GOODFRIEND
ham,YUP OK
ham,WANT SEE PRETTY PUSSY
spam,DEAR VOUCHER HOLDER NEXT MEAL US USE FOLLOWING LINK PC 2 ENJOY 2 4 1 DINING EXPERIENCEHTTP WWW VOUCH4ME COM ETLP DINING ASP
ham,PEOPLE GAME MALL IOURI KAILA
spam,URGENT TRYING CONTACT U TODAYS DRAW SHOWS 2000 PRIZE GUARANTEED CALL 09058094507 LAND LINE CLAIM 3030 VALID 12HRS
spam,DONATE 2 50 UNICEF ASIAN TSUNAMI DISASTER SUPPORT FUND TEXTING DONATE 864233 2 50 ADDED NEXT BILL
ham,FUTURE PLANNED TOMORROW RESULT TODAY BEST PRESENT ENJOY FUTURE
ham,CME WANT GO HOS 2MOROW WIL CME GOT DEAR DIDNT SAY TIME
ham,SUPPOSED MEET DISCUSS ABT TRIP THOUGHT XUHUI TOLD AFTERNOON THOUGHT GO LESSON
ham,HEY COME ONLINE USE MSN
ham,FINE HOPE GOOD TAKE CARE
ham,OOPS SHOWER U CALLED HEY PARKING GARAGE COLLAPSED UNIVERSITY HOSPITAL SEE CRAZY STUFF LIKE HAPPEN
ham,AIYO U POOR THING U DUN WAN 2 EAT U BATHE ALREADY
ham,YAR TOT U KNEW DIS WOULD HAPPEN LONG AGO ALREADY
ham,GORGEOUS KEEP PIX CUMMING THANK
ham,BOY LATE 2 HOME FATHER POWER FRNDSHIP
ham,JADE PAUL U TXT U REMEMBER BARMED WANT 2 TALK 2 U TXT
ham,SPENDING NEW YEARS BROTHER FAMILY LETS PLAN MEET NEXT WEEK READY SPOILED
ham,U TODAY
ham,SAID OKAY SORRY
ham,SLEPT THINKTHIS TIME LT GT PM DANGEROUS
ham,NETWORKING JOB
spam,GOLDVIKING 29 INVITING FRIEND REPLY YES 762 762 SEE WWW SMS AC U GOLDVIKING STOP SEND STOP FRND 62468
ham,DONT LET STUDYING STRESS L8R
ham,U HAF 2 KEEP BUSY
ham,RUSHING WORKING SCHOOL RUSH GO HUNGRY
ham,CHANNEL
ham,TELLING COULDA REAL VALENTINE U NEVER PICK NOTHING
spam,PHONY 350 AWARD TODAYS VODA NUMBERS ENDING XXXX SELECTED RECEIVE 350 AWARD MATCH PLEASE CALL 08712300220 QUOTING CLAIM CODE 3100 STANDARD RATES APP
ham,MADE ETA TAUNTON 12 30 PLANNED HOPE STILL OKDAY GOOD SEE XX
ham,HUNGRY BUY SMTH HOME
ham,HEY KATE
ham,DRIVE READ NEED WRITE
ham,LOOKED ADDIE GOES BACK MONDAY SUCKS
ham,HAPPY NEW YEAR HOPE GOOD SEMESTER
ham,ESPLANADE LOR ELSE
ham,TALK
ham,HMPH GO HEAD BIG BALLER
ham,WELL LIKE ACTUALLY CALLED SOMEONE PUNTO WOULDA WORSE
ham,NOPE SINCE AYO TRAVELLED FORGOTTEN GUY
ham,STILL AROUND LOOKING PICK LATER
spam,CDS 4U CONGRATULATIONS UR AWARDED 500 CD GIFT VOUCHERS 125 GIFT GUARANTEED FREEENTRY 2 100 WKLY DRAW XT MUSIC 87066 TNCS WWW LDEW COM1WIN150PPMX3AGE16
ham,SOMEONE YEAR LT GT TOYOTA CAMRY LIKE MR OLAYIWOLA MILEAGE LT GT K CLEAN NEED KNOW MUCH SELL RAISE DOUGH SOON LANDING SELL HOLLA BACK
ham,GUESS PUB IM IM HAPPY PIG CLOVER WHATEVER SAYING
ham,ILL B SOON
ham,OH K COME TOMORROW
ham,GO FOOL DONT CHEAT OTHERS OK
ham,MOBILE NUMBER PLS SMS UR MAIL ID CONVEY REGARDS ACHAN AMMA RAKHESH QATAR
ham,WAY RENCONTRE MEET MOUNTAINS DONT
spam,GUARANTEED 1000 CASH 2000 PRIZE CLAIM YR PRIZE CALL CUSTOMER SERVICE REPRESENTATIVE 08714712412 10AM 7PM COST 10P
ham,U ATTEND UR DRIVING LESSON MANY TIMES WK N DAY
ham,UNCLE G CHECKING REWARDING MONTH
ham,HELLO BOYTOY GEEEE MISSING TODAY LIKE SEND TM REMIND THINKING LOVED LOVING KISS
ham,THINK TWO STILL NEED GET CASH DEF READY 9
ham,HEY GALS U WANNA MEET 4 DINNER N TE
spam,DEAR 0776XXXXXXX U INVITED XCHAT FINAL ATTEMPT CONTACT U TXT CHAT 86688 150P MSGRCVDHG SUITE342 2LANDS ROW W1J6HL LDN 18YRS
ham,BABE TALKING THINK GOOD BOY MISSING LOVE
ham,GREAT OFFICE TODAY
ham,COOL LAST LITTLE GETTING TIME SOON
ham,SAD PUPPY NOISE
ham,YES POSSIBLE DINT TRY PLS DONT TELL ONE K
ham,ANYWAY HOLLA WHENEVER AROUND NEED EXCUSE GO CREEP PEOPLE SARASOTA
ham,HAPPEN
ham,GONNA ASK LOL THINK 7
spam,UR CASH BALANCE CURRENTLY 500 POUNDS MAXIMIZE UR CASH SEND GO 86688 150P MEG CC 08718720201 HG SUITE342 2LANDS ROW W1J6HL
spam,PRIVATE 2003 ACCOUNT STATEMENT SHOWS 800 UN REDEEMED POINTS CALL 08715203685 IDENTIFIER CODE 4XX26 EXPIRES 13 10 04
ham,GO CHASE RUN CROSSING STREET
spam,LIKE TELL DEEPEST DARKEST FANTASIES CALL 09094646631 60P MIN STOP TEXTS CALL 08712460324 NAT RATE
ham,COMING FRIDAY LEAVE PONGAL GET NEWS WORK PLACE
ham,HEY INCONVENIENT SIS HUH
ham,OK VL U KNOW GOT ADSENSE APPROVED
ham,REALLY GOOD SEE DAY DUDETTE MISSING
ham,WANT GO PERUMBAVOOR
ham,MANY TIMES TOLD STAGE USE LAUGH LISTEN AHA
spam,BELIEVE TRUE INCREDIBLE TXTS REPLY G LEARN TRULY AMAZING THINGS BLOW MIND O2FWD 18P TXT
ham,HEAR
ham,THANKS TALK SATURDAY DEAR CHERISH BROTHER ROLE MODEL
ham,PLS CLARIFY BACK OPEN RETURN TICKET PREPONED GO BACK KERALA
spam,NATALIE 20 F INVITING FRIEND REPLY YES 165 165 SEE WWW SMS AC U NATALIE2K9 STOP SEND STOP FRND 62468
ham,RAN YOUNGER MAN MAKE PRETTY BABIES TOGETHER
spam,JAMSTER GET FREE WALLPAPER TEXT HEART 88888 C APPLY 16 NEED HELP CALL 08701213186
ham,IC LOL PLAY 9 DOORS SOMETIME YO
ham,DUNNO DAD SAID COMING HOME 2 BRING US 4 LUNCH YUP GO W U LOR CALL U REACH SCHOOL LOR
ham,SENT JD CUSTOMER SERVICE CUM ACCOUNTS EXECUTIVE UR MAIL ID DETAILS CONTACT US
ham,DESIRES U GOING DOCTOR 4 LIVER GET BIT STYLISH GET UR HAIR MANAGED THATS
ham,HMMM STILL DONT OPENER
ham,YEAH BASICALLY TIME NEXT WEEK GET AWAY MOM AMP GET 3
ham,EDISON RIGHTLY SAID FOOL ASK QUESTIONS WISE MAN ANSWER KNOW US SPEECHLESS VIVA GM
ham,VOTE WHEREVER HEART GUIDES
ham,SIS LOR JUZ WATCHED ITALIAN JOB
ham,TICK TICK TICK COULD DIE LONELINESS KNOW POUTS STOMPS FEET NEED
ham,LMAO KNOW WELL
spam,DOUBLE MINS DOUBLE TXT 1 2 PRICE LINERENTAL LATEST ORANGE BLUETOOTH MOBILES CALL MOBILEUPD8 LATEST OFFERS 08000839402 CALL2OPTOUT LF56
ham,TRAIN BACK NORTHAMPTON AFRAID STAYING SKYVING TODAY HO HO AROUND WEDNESDAY THOUGH FANCY COMEDY CLUB WEEK WAY
ham,GOODNIGHT DA THANGAM REALLY MISS U DEAR
ham,HEY NEXT SUN 1030 BASIC YOGA COURSE BUGIS GO PILATES INTRO NEXT SAT TELL TIME R FREE
ham,GEEEEE INTERNET REALLY BAD TODAY EH
spam,FREE VIDEO CAMERA PHONES HALF PRICE LINE RENTAL 12 MTHS 500 CROSS NTWK MINS 100 TXTS CALL MOBILEUPD8 08001950382 CALL2OPTOUT 674
ham,THINK DISTURBING DA
ham,SORRY CALL LATER MEETING SIR
ham,HAVENT STUCK ORCHARD DAD CAR GOING 4 DINNER U LEH R FREE TONIGHT
ham,OK ALSO WAN 2 WATCH E 9 PM SHOW
ham,DUNNO LEI LIKE DUN HAF
ham,BROTHER TRANSFERED LT GT LT GT PA
ham,CALLS LATER AFTERNOON ONWORDS MTNL SERVICE GET PROBLEM SOUTH MUMBAI HEAR CANN LISTEN
spam,83039 62735 450 UK BREAK ACCOMMODATIONVOUCHERS TERMS CONDITIONS APPLY 2 CLAIM MUSTPROVIDE CLAIM NUMBER 15541
ham,TALK G X
ham,HAI DEAR FRIENDS NEW AMP PRESENT NUMBER RAJITHA RAJ RANJU
spam,5P 4 ALFIE MOON CHILDREN NEED SONG UR MOB TELL UR M8S TXT TONE CHARITY 8007 NOKIAS POLY CHARITY POLYS ZED 08701417012 PROFIT 2 CHARITY
ham,DIFFERENT STYLES
spam,WIN 200 SHOPPING SPREE EVERY WEEK STARTING 2 PLAY TEXT STORE 88039 SKILGME TSCS08714740323 1WINAWK AGE16 1 50PERWEEKSUB
ham,GUD NI8 DEAR SLP WELL TAKE CARE SWT DREAMS MUAH
ham,WANT SENT LT GT MESAGES TODAY THATS SORRY HURTS
spam,2ND ATTEMPT CONTRACT U WEEKS TOP PRIZE EITHER 1000 CASH 200 PRIZE CALL 09066361921
ham,WELL GLAD FIND TOTALLY DISAGREEABLE LOL
ham,GUY FLASH GO CALL CALL MADAM TAKE CARE OH
spam,WANT NEW NOKIA 3510I COLOUR PHONE DELIVEREDTOMORROW 300 FREE MINUTES MOBILE 100 FREE TEXTS FREE CAMCORDER REPLY CALL 08000930705
ham,MARK WORKS TOMORROW GETS 5 WORK HOUSE MEET U AFTERWARDS
ham,KEEP UR PROBLEMS UR HEART
ham,YEAH GIVE CALL GOT MINUTE
ham,HI BABE UAWAKE FEELLIKW SHIT JUSTFOUND VIA ALETTER THATMUM GOTMARRIED 4THNOV BEHIND OURBACKS FUCKINNICE SELFISH
ham,AMAZING REARRANGE LETTERS GIVES MEANING DORMITORY DIRTY ROOM ASTRONOMER MOON STARER EYES SEE ELECTION RESULTS LIES LETS RECOUNT MOTHER LAW WOMAN HITLER ELEVEN PLUS TWO TWELVE PLUS ONE AMAZING
ham,AIYA DISCUSS LATER LAR PICK 4
ham,HEY HAPPY BIRTHDAY
ham,SORRY MISSED CALL PLEASE CALL BACK
ham,OMG ONE THING ANOTHER CAT WORMS BAD DAY END
ham,GOOD MORNING IM SUFFERING FEVER DYSENTRY ABLE COME OFFICE TODAY
ham,WONT ANYTHING DE
ham,TYPE STUFF SING
ham,ST ANDRE VIRGIL CREAM
ham,CHECK ROOMS BEFOR ACTIVITIES
ham,FRI AH OKIE LOR GOIN 4 DRIVIN DEN GO SHOPPIN TT
ham,GOKILA TALKING AHA
ham,HI SHANIL RAKHESH THANKS EXCHANGED UNCUT DIAMOND STUFF LEAVING BACK EXCELLENT SERVICE DINO PREM
ham,K K MONTH KOTEES BIRTHDAY KNOW
ham,REALLY REALLY BROKE OH AMOUNT SMALL EVEN LT GT
ham,SORRY MATES PHONE DIDNT WRITE LOVE KATE
spam,THEMOB HIT LINK GET PREMIUM PINK PANTHER GAME NEW 1 SUGABABES CRAZY ZEBRA ANIMATION BADASS HOODY WALLPAPER 4 FREE
ham,AH WELL CONFUSES THINGS DOESNT THOUGHT FRIENDS MAYBE WRONG THING ALREADY SORT INVITED THO MAY COME COS MONEY
ham,AIGHT CALL CLOSE
ham,NOPE THATS FINE MIGHT NAP THO
spam,MSG MOBILE CONTENT ORDER RESENT PREVIOUS ATTEMPT FAILED DUE NETWORK ERROR QUERIES CUSTOMERSQUERIES NETVISION UK COM
ham,NEWS HASSLING GET WEED WEEK ANDRES MONEY HAUGHAIGHGTUJHYGUJ
ham,BOY LOVED GAL PROPSD BT DIDNT MIND GV LV LTTRS BT FRNDS THREW THM BOY DECIDED 2 APROACH GAL DT TIME TRUCK SPEEDING TOWARDS GAL WN 2 HIT GIRL BOY RAN LIKE HELL N SAVED ASKED HW CN U RUN FAST BOY REPLIED BOOST SECRET ENERGY N INSTANTLY GIRL SHOUTED ENERGY N THY LIVED HAPPILY 2GTHR DRINKING BOOST EVRYDY MORAL STORY HV FREE MSGS GUD NI8
ham,WNT BUY BMW CAR URGENTLY VRY URGENT HV SHORTAGE LT GT LACS SOURCE ARNG DIS AMT LT GT LACS THATS PROB
ham,DING YA BREAK FASSYOLE BLACKO LONDN
ham,REALLY NEED 2 KISS U MISS U BABY UR BABY 4EVA
ham,SIGN MATURITY START SAYING BIG THINGS ACTUALLY START UNDERSTANDING SMALL THINGS NICE EVENING BSLVYL
ham,OH GOT MANY RESPONSIBILITIES
spam,1 NEW MESSAGE PLEASE CALL 08715205273
ham,REACHED SCH ALREADY
spam,DECEMBER MOBILE 11MTHS ENTITLED UPDATE LATEST COLOUR CAMERA MOBILE FREE CALL MOBILE UPDATE VCO FREE 08002986906
ham,U DEFINITELY NEED MODULE E HUMANITIES DIS SEM IZZIT U WAN 2 TAKE MODULES 1ST
ham,ARGH FUCK NOBODY TOWN
spam,GET 3 LIONS ENGLAND TONE REPLY LIONM 4 MONO LIONP 4 POLY 4 GO 2 WWW RINGTONES CO UK ORIGINAL N BEST TONES 3GBP NETWORK OPERATOR RATES APPLY
ham,THANKS FILLS COMPLETE CALM REASSURANCE
ham,ASLAMALAIKKUM INSHA ALLAH TOHAR BEEEN MUHT ALBI MUFTI MAHFUUZ MEANING
ham,DRIVING TRAINING
ham,LOL REAL TOLD DAD CANCER
spam,PRIVATE 2003 ACCOUNT STATEMENT 078
ham,OOPS LT GT
ham,ENUFCREDEIT TOCALL SHALL ILEAVE UNI 6 GET BUS YOR HOUSE
ham,HI CHIKKU SEND NICE MSGS
ham,IMPOSSIBLE ARGUE ALWAYS TREATS LIKE SUB LIKE NEVER RELEASED REMIND NECESSARY
ham,WORK AH DEN 6 PLUS LOR U WORKIN OSO RITE DEN GO ORCHARD LOR PLACE GO LIAO
ham,WONDERFUL OKORS GREAT MONTH CHERISH GUYS WISH WELL DAY MOJIBIOLA
ham,CUZ IBORED WANNA STUDY
ham,WOT WED NITE 3 TIL 9
ham,ROSE RED RED BLOOD BLOOD HEART HEART U U SEND TIS UR FRIENDS INCLUDING U LIKE U GET BACK 1 U R POOR RELATION 2 U NEED 1 SUPPORT 3 U R FRND 2 MANY 4 SOME1 LUVS U 5 SOME1 PRAYING GOD MARRY U TRY
ham,WAY
ham,SUCKS GO U HAIR FREE RIGHT
ham,STILL WORKING TIME ALSO TRIED ADDING ZEROS SAVINGS CHECKING LT GT
ham,HMM DUNNO LEH MAYB BAG 4 GOIGNG DAT SMALL JUS ANYTHING EXCEPT PERFUME SMTH DAT KEEP
ham,SDAY JOINED TRAINING STARTED TODAY
ham,SORRY GROCERS
ham,NICE PUBS NEAR FRANKIE N BENNYS NEAR WARNER CINEMA
spam,4 COSTA DEL SOL HOLIDAY 5000 AWAIT COLLECTION CALL 09050090044 TOCLAIM SAE TC POBOX334 STOCKPORT SK38XH COST 1 50 PM MAX10MINS
ham,YUP HAVENT WANT GO YOGA CALL BOOK
ham,OH SHUT OMG YESTERDAY DREAM 2 KIDS BOYS PISSED KIDS BOYS EVEN TOLD MARK DREAM CHANGING DIAPERS CAUSE GETTING OWED FACE
ham,YEAH IMAGINE WOULD REALLY GENTLE UNLIKE DOCS TREAT PATIENTS LIKE TURKEYS
